"Year","Month","Class","Type","Longitude","Latitude","Time.Range","Time"
"2018",3,1,"Injury",-73.9521385232716,40.6384434952732,"6-9",8
"2018",3,1,"Injury",-73.9035755550832,40.8430040656463,"21-24",23
"2018",3,1,"Injury",-73.9903151765815,40.7616063144968,"18-21",20
"2018",3,1,"Injury",-73.9643194063427,40.77042295617,"15-18",17
"2018",3,1,"Injury",-73.9820434160551,40.7684082095551,"0-3",2
"2018",3,1,"Injury",-73.8746248466255,40.6723893445288,"18-21",20
"2018",3,1,"Injury",-73.9774170335931,40.7553546351481,"6-9",8
"2018",3,1,"Injury",-73.8599749221381,40.7031089011623,"15-18",17
"2018",3,1,"Injury",-73.9623794789187,40.6099863730791,"6-9",8
"2018",3,1,"Injury",-73.9385440790548,40.8057296517331,"15-18",17
"2018",3,1,"Injury",-73.9430640684894,40.7014244341762,"12-15",14
"2018",3,1,"Injury",-73.9309003535646,40.7592528813739,"18-21",20
"2018",3,1,"Injury",-73.9619655253265,40.6078431125535,"18-21",20
"2018",3,1,"Injury",-73.9055777202531,40.7775946552712,"9-12",11
"2018",3,1,"Injury",-73.9091734172758,40.7036881440619,"6-9",8
"2018",3,1,"Injury",-73.9326315549249,40.8567160362087,"15-18",17
"2018",3,1,"Injury",-73.9850734229302,40.7190832924193,"18-21",20
"2018",3,1,"Injury",-73.9879264067129,40.7597902756209,"15-18",17
"2018",3,1,"Injury",-73.8731599231748,40.7509150126542,"12-15",14
"2018",3,1,"Injury",-73.9839430231984,40.6680308117385,"6-9",8
"2018",3,1,"Injury",-73.9546366688665,40.6718721422692,"12-15",14
"2018",3,1,"Injury",-73.9253520724077,40.6980801983401,"15-18",17
"2018",3,1,"Injury",-73.943525274336,40.6960308540375,"12-15",14
"2018",3,1,"Injury",-73.8577322623636,40.8335573055282,"18-21",20
"2018",3,1,"Injury",-73.9188497877829,40.6987562248497,"9-12",11
"2018",3,1,"Injury",-73.9934805050407,40.6822742718613,"15-18",17
"2018",3,1,"Injury",-73.8112015726288,40.7588204142762,"21-24",23
"2018",3,1,"Injury",-73.8997279291117,40.8142896833336,"9-12",11
"2018",3,1,"Injury",-73.9917939625421,40.7263917941128,"18-21",20
"2018",3,1,"Injury",-73.9899501915313,40.7169719735212,"9-12",11
"2018",3,1,"Injury",-73.9842886183178,40.6715910913701,"9-12",11
"2018",3,1,"Injury",-73.9512353647824,40.7116927921173,"18-21",20
"2018",3,1,"Injury",-73.8745659460759,40.6849545680359,"12-15",14
"2018",3,1,"Injury",-73.9668896223974,40.683482730151,"15-18",17
"2018",3,1,"Injury",-73.9470345114501,40.8158299030982,"15-18",17
"2018",3,1,"Injury",-73.9758301196008,40.7604185187771,"6-9",8
"2018",3,1,"Injury",-73.9189982249316,40.7589738043865,"15-18",17
"2018",3,1,"Injury",-74.0038379309817,40.6375459301529,"9-12",11
"2018",3,1,"Injury",-73.9404205783678,40.7010765968498,"15-18",17
"2018",3,1,"Injury",-73.8327429725321,40.6880424205493,"15-18",17
"2018",3,1,"Injury",-73.9631858836231,40.6396718171244,"15-18",17
"2018",3,1,"Injury",-73.8738942700817,40.8266581969327,"15-18",17
"2018",3,1,"Injury",-73.9628059070736,40.7942358123191,"15-18",17
"2018",3,1,"Injury",-74.0232579626729,40.6279714103033,"21-24",23
"2018",3,1,"Injury",-73.9794423035018,40.642796213664,"12-15",14
"2018",3,1,"Injury",-73.9804621719975,40.699703156964,"18-21",20
"2018",3,1,"Injury",-73.9821170375143,40.7697423052108,"15-18",17
"2018",3,1,"Injury",-74.0076657040984,40.7125326407197,"6-9",8
"2018",3,1,"Injury",-73.9531874760572,40.771656892906,"15-18",17
"2018",3,1,"Injury",-73.9592519591172,40.7089038682003,"12-15",14
"2018",3,1,"Injury",-73.8187049827529,40.7088725389588,"18-21",20
"2018",3,1,"Injury",-73.9725759838491,40.7450678527895,"0-3",2
"2018",3,1,"Injury",-73.8943303737981,40.75275583465,"9-12",11
"2018",3,1,"Injury",-73.8865745631861,40.6690581749394,"18-21",20
"2018",3,1,"Injury",-73.8674716917271,40.7420957210746,"9-12",11
"2018",3,1,"Injury",-73.9571840233729,40.6183256489707,"6-9",8
"2018",3,1,"Injury",-73.8510801755385,40.8186178368746,"15-18",17
"2018",3,1,"Injury",-74.0056549219327,40.7200569870795,"0-3",2
"2018",3,1,"Injury",-73.9558251841444,40.6505298069184,"18-21",20
"2018",3,1,"Injury",-74.0001382498269,40.7583064891379,"6-9",8
"2018",3,1,"Injury",-73.9691036250363,40.6894675204795,"18-21",20
"2018",3,1,"Injury",-73.9339367571596,40.7428741779599,"12-15",14
"2018",3,1,"Injury",-73.9398370579902,40.7076536856023,"15-18",17
"2018",3,1,"Injury",-73.9393345517232,40.8416804581978,"9-12",11
"2018",3,1,"Injury",-73.9383200135956,40.7125236844234,"6-9",8
"2018",3,1,"Injury",-73.9581497112855,40.6130582010082,"21-24",23
"2018",3,1,"Injury",-73.9479015682941,40.7929325623856,"15-18",17
"2018",3,1,"Injury",-73.9668492700513,40.597682854581,"15-18",17
"2018",3,1,"Injury",-73.9095845523718,40.7021239630454,"21-24",23
"2018",3,1,"Injury",-73.9821661533205,40.7209688533127,"21-24",23
"2018",3,1,"Injury",-73.9577938043449,40.7735998957187,"21-24",23
"2018",3,1,"Injury",-73.9383715029666,40.8030714673304,"12-15",14
"2018",3,1,"Injury",-73.9419171757164,40.8228374982295,"15-18",17
"2018",3,1,"Injury",-73.8955897133963,40.7544846318449,"6-9",8
"2018",3,1,"Injury",-73.9824721200984,40.7484315004017,"18-21",20
"2018",3,1,"Injury",-73.9436991361347,40.8153063764442,"12-15",14
"2018",3,1,"Injury",-73.9358583712416,40.67771459982,"0-3",2
"2018",3,1,"Injury",-73.96450292998,40.7589745618685,"18-21",20
"2018",3,1,"Injury",-73.9943312423017,40.6406002874574,"21-24",23
"2018",3,1,"Injury",-73.9566990217895,40.6862633393756,"18-21",20
"2018",3,1,"Injury",-73.9968399396811,40.7373608876113,"18-21",20
"2018",3,1,"Injury",-74.0015965364033,40.7261188755419,"18-21",20
"2018",3,1,"Injury",-73.9503341506203,40.6716382574457,"18-21",20
"2018",3,1,"Injury",-73.9795026129986,40.7397819446161,"21-24",23
"2018",3,1,"Injury",-73.9423817532125,40.7471217383763,"6-9",8
"2018",3,1,"Injury",-73.9344559889496,40.7973098935141,"21-24",23
"2018",3,1,"Injury",-73.9659039542432,40.6000847441331,"18-21",20
"2018",3,1,"Injury",-73.938466176369,40.71248925494,"15-18",17
"2018",3,1,"Injury",-73.9335883308495,40.7447334974458,"15-18",17
"2018",3,1,"Injury",-73.825205720526,40.7414415358585,"21-24",23
"2018",3,1,"Injury",-73.9322676550126,40.6973146727902,"6-9",8
"2018",3,1,"Injury",-73.9803633465786,40.6476937430648,"15-18",17
"2018",3,1,"Injury",-73.8515506960791,40.9020444356669,"18-21",20
"2018",3,1,"Injury",-73.8686903380465,40.6846463677573,"12-15",14
"2018",3,1,"Injury",-73.9532730223446,40.7281331740891,"15-18",17
"2018",3,1,"Injury",-73.937929106516,40.8410875109548,"18-21",20
"2018",3,1,"Injury",-73.9412290728485,40.6225171145344,"6-9",8
"2018",3,1,"Injury",-73.9695211519593,40.6915635583463,"9-12",11
"2018",3,1,"Injury",-73.8690762460187,40.8569455599898,"21-24",23
"2018",3,1,"Injury",-73.9232519304813,40.685611902202,"15-18",17
"2018",3,1,"Injury",-73.9815726967342,40.7496680880751,"15-18",17
"2018",3,1,"Injury",-73.9844120262909,40.7748080761354,"0-3",2
"2018",3,1,"Injury",-73.9848682087664,40.6140300461855,"21-24",23
"2018",3,1,"Injury",-73.9799065026722,40.7268657712595,"21-24",23
"2018",3,1,"Injury",-73.962063926467,40.7637342836729,"9-12",11
"2018",3,1,"Injury",-73.9964781664743,40.7190482229144,"9-12",11
"2018",3,1,"Injury",-73.9857522406001,40.7230093852997,"21-24",23
"2018",3,1,"Injury",-73.9293091653801,40.6841688023322,"18-21",20
"2018",3,1,"Injury",-73.845892076619,40.6801863778514,"6-9",8
"2018",3,1,"Injury",-74.0018840624698,40.7193975690532,"6-9",8
"2018",3,1,"Injury",-73.9380361615295,40.8475577534263,"12-15",14
"2018",3,1,"Injury",-73.9579973297295,40.6943658379265,"12-15",14
"2018",3,1,"Injury",-73.9137970016479,40.6847998705584,"0-3",2
"2018",3,1,"Injury",-73.8593087934237,40.6837348277278,"18-21",20
"2018",3,1,"Injury",-73.9714114165553,40.7635874719188,"15-18",17
"2018",3,1,"Injury",-73.9872567517937,40.6220219161304,"18-21",20
"2018",3,1,"Injury",-73.9579430719335,40.7320091595508,"18-21",20
"2018",3,1,"Injury",-73.8766675210506,40.7546104760622,"21-24",23
"2018",3,1,"Injury",-73.9249514150166,40.6933152260317,"21-24",23
"2018",3,1,"Injury",-73.9502369375605,40.7054732451857,"12-15",14
"2018",3,1,"Injury",-73.9625726282211,40.708535684273,"18-21",20
"2018",3,1,"Injury",-73.9721614599957,40.633111620323,"21-24",23
"2018",3,1,"Injury",-73.941150352969,40.6985411306325,"18-21",20
"2018",3,1,"Injury",-73.9795126645201,40.6574788674001,"12-15",14
"2018",3,1,"Injury",-73.9907798265502,40.7283461700169,"21-24",23
"2018",3,1,"Injury",-73.9413532944848,40.8018659489752,"21-24",23
"2018",3,1,"Injury",-73.985948567371,40.7465358529652,"18-21",20
"2018",3,1,"Injury",-74.0756461366772,40.6266637179229,"6-9",8
"2018",3,1,"Injury",-73.9048916880332,40.6324732526437,"18-21",20
"2018",3,1,"Injury",-73.9783886260648,40.6844233405964,"18-21",20
"2018",3,1,"Injury",-74.0031083832393,40.7076714098359,"18-21",20
"2018",3,1,"Injury",-73.9310832313869,40.6582959151054,"21-24",23
"2018",3,1,"Injury",-74.0073347494416,40.6515113447142,"3-6",5
"2018",3,1,"Injury",-73.9758073938363,40.7546772723275,"18-21",20
"2018",3,1,"Injury",-73.9721089760695,40.7432054900005,"9-12",11
"2018",3,1,"Injury",-73.954416044235,40.8057251787714,"15-18",17
"2018",3,1,"Injury",-73.9903732942015,40.6367049837964,"21-24",23
"2018",3,1,"Injury",-73.929842527614,40.7030468091435,"15-18",17
"2018",3,1,"Injury",-73.9831741636063,40.750342207964,"12-15",14
"2018",3,1,"Injury",-73.7619197299906,40.5948455404419,"15-18",17
"2018",3,1,"Injury",-73.8287915318938,40.7566726443072,"9-12",11
"2018",3,1,"Injury",-73.8445371051721,40.8596316618672,"18-21",20
"2018",3,1,"Injury",-73.9822281384301,40.72784589765,"9-12",11
"2018",3,1,"Injury",-73.9698311858098,40.6931342427896,"12-15",14
"2018",3,1,"Injury",-74.0129614843045,40.7077702647667,"3-6",5
"2018",3,1,"Injury",-73.9154773162392,40.6615734824328,"12-15",14
"2018",3,1,"Injury",-73.9816366385969,40.724493480095,"6-9",8
"2018",3,1,"Injury",-73.853738450409,40.8774616694371,"12-15",14
"2018",3,1,"Injury",-73.9398266789123,40.8384975446747,"21-24",23
"2018",3,1,"Injury",-74.0163377451487,40.6459958822521,"21-24",23
"2018",3,1,"Injury",-73.9428501354126,40.7051820291063,"15-18",17
"2018",3,1,"Injury",-74.0122551902288,40.6499201525484,"18-21",20
"2018",3,1,"Injury",-73.994592649071,40.7404419799996,"3-6",5
"2018",3,1,"Injury",-73.946522901727,40.7070113552378,"15-18",17
"2018",3,1,"Injury",-73.9745323146582,40.7781677837522,"21-24",23
"2018",3,1,"Injury",-73.8968372855454,40.8453620305104,"15-18",17
"2018",3,1,"Injury",-73.9942625864254,40.7460039807241,"15-18",17
"2018",3,1,"Injury",-73.9399580682861,40.7083897998277,"15-18",17
"2018",3,1,"Injury",-73.9303176275814,40.677413037052,"12-15",14
"2018",3,1,"Injury",-74.0055451443787,40.7271569144737,"18-21",20
"2018",3,1,"Injury",-73.9473519356007,40.805213171091,"15-18",17
"2018",3,1,"Injury",-73.8774268616588,40.6800144363266,"21-24",23
"2018",3,1,"Injury",-73.9557500105152,40.6768074345281,"12-15",14
"2018",3,1,"Injury",-73.9823506899055,40.7623430989146,"18-21",20
"2018",3,1,"Injury",-73.917702991657,40.8345150067906,"21-24",23
"2018",3,1,"Injury",-73.9373906479937,40.6981857947831,"9-12",11
"2018",3,1,"Injury",-73.9754216533351,40.7478817135143,"12-15",14
"2018",3,1,"Injury",-73.8928345818814,40.7019102769908,"18-21",20
"2018",3,1,"Injury",-73.9437198287289,40.7323909535599,"12-15",14
"2018",3,1,"Injury",-73.9890769152553,40.6413956687015,"12-15",14
"2018",3,1,"Injury",-73.946366189736,40.6957039760502,"15-18",17
"2018",3,1,"Injury",-73.9221315335028,40.6736838885136,"18-21",20
"2018",3,1,"Injury",-73.9814731518989,40.6899312088137,"18-21",20
"2018",3,1,"Injury",-73.9238326706067,40.6996277964361,"15-18",17
"2018",4,1,"Injury",-73.9348028190092,40.7133724946619,"18-21",20
"2018",4,1,"Injury",-73.8640999219831,40.7273820324781,"18-21",20
"2018",4,1,"Injury",-73.9426116828662,40.6606103409803,"9-12",11
"2018",4,1,"Injury",-73.8851055067459,40.7593298992981,"9-12",11
"2018",4,1,"Injury",-73.9504931397053,40.6594051044316,"6-9",8
"2018",4,1,"Injury",-73.9419450506796,40.6720773303783,"18-21",20
"2018",4,1,"Injury",-73.9717266556901,40.687527993703,"15-18",17
"2018",4,1,"Injury",-73.9386488325844,40.7915577530533,"18-21",20
"2018",4,1,"Injury",-73.9945852092466,40.7346726709747,"12-15",14
"2018",4,1,"Injury",-73.9829321679256,40.6997714744817,"9-12",11
"2018",4,1,"Injury",-73.9109260086804,40.6763444440927,"18-21",20
"2018",4,1,"Injury",-73.9172442563861,40.7409402246669,"21-24",23
"2018",4,1,"Injury",-73.9493052745777,40.6140307327667,"15-18",17
"2018",4,1,"Injury",-73.9911135547546,40.7332139206262,"9-12",11
"2018",4,1,"Injury",-73.8842512808064,40.7452018369253,"6-9",8
"2018",4,1,"Injury",-73.9878164508787,40.7352922795078,"15-18",17
"2018",4,1,"Injury",-73.9950179857367,40.7398600103063,"15-18",17
"2018",4,1,"Injury",-73.8286292160967,40.7696047493452,"12-15",14
"2018",4,1,"Injury",-73.9394269559239,40.6692486835317,"21-24",23
"2018",4,1,"Injury",-73.9558266283692,40.6929923822301,"9-12",11
"2018",4,1,"Injury",-73.9913041537285,40.7173816807432,"18-21",20
"2018",4,1,"Injury",-73.9792868626277,40.7528004954962,"15-18",17
"2018",4,1,"Injury",-73.9814991032127,40.7326185959228,"21-24",23
"2018",4,1,"Injury",-73.8795273295656,40.7599172560647,"15-18",17
"2018",4,1,"Injury",-73.9755932276405,40.7242835304496,"18-21",20
"2018",4,1,"Injury",-73.9813406872893,40.7470786622392,"9-12",11
"2018",4,1,"Injury",-73.9555017085302,40.7684847420087,"21-24",23
"2018",4,1,"Injury",-73.9730685199994,40.7584314919169,"9-12",11
"2018",4,1,"Injury",-73.9300450950004,40.6211782537312,"15-18",17
"2018",4,1,"Injury",-73.9813261457186,40.6751456840475,"21-24",23
"2018",4,1,"Injury",-73.9001486454805,40.6769493158604,"18-21",20
"2018",4,1,"Injury",-73.9736407829775,40.640914837034,"0-3",2
"2018",4,1,"Injury",-73.8981997674346,40.6770645750227,"21-24",23
"2018",4,1,"Injury",-73.9652154161999,40.801111590799,"21-24",23
"2018",4,1,"Injury",-73.7846658404272,40.6814728465338,"9-12",11
"2018",4,1,"Injury",-73.8326008639253,40.7530074442238,"18-21",20
"2018",4,1,"Injury",-73.8577322623636,40.8335573055282,"15-18",17
"2018",4,1,"Injury",-73.9304570881513,40.6758187416269,"12-15",14
"2018",4,1,"Injury",-73.9002836806707,40.8624718360711,"18-21",20
"2018",4,1,"Injury",-73.9217115998949,40.6781157130203,"15-18",17
"2018",4,1,"Injury",-73.8740850632919,40.7508227089202,"18-21",20
"2018",4,1,"Injury",-73.9322676305887,40.7464971273384,"15-18",17
"2018",4,1,"Injury",-73.9727947773346,40.6979208369954,"15-18",17
"2018",4,1,"Injury",-73.9399645384836,40.6622330983709,"18-21",20
"2018",4,1,"Injury",-74.0026769765988,40.65598916174,"9-12",11
"2018",4,1,"Injury",-73.9479139296849,40.6625336387098,"6-9",8
"2018",4,1,"Injury",-73.7905615572588,40.7024976459152,"21-24",23
"2018",4,1,"Injury",-73.9927014347901,40.7634308042027,"15-18",17
"2018",4,1,"Injury",-73.9897369008995,40.6903599720516,"15-18",17
"2018",4,1,"Injury",-73.8981720722647,40.8568117941392,"18-21",20
"2018",4,1,"Injury",-73.8711328342172,40.7283717180162,"12-15",14
"2018",4,1,"Injury",-74.0017180856595,40.6080029767245,"6-9",8
"2018",4,1,"Injury",-73.9536710344129,40.822017533079,"12-15",14
"2018",4,1,"Injury",-73.9590036325875,40.7834672890556,"3-6",5
"2018",4,1,"Injury",-73.9798807116519,40.6451089129497,"18-21",20
"2018",4,1,"Injury",-73.9841175482728,40.7548420524721,"18-21",20
"2018",4,1,"Injury",-73.9962327814101,40.6907577733436,"15-18",17
"2018",4,1,"Injury",-73.9804260639189,40.7598990798873,"12-15",14
"2018",4,1,"Injury",-73.9843446671142,40.7458608695693,"15-18",17
"2018",4,1,"Injury",-73.9539995663895,40.6736325856921,"18-21",20
"2018",4,1,"Injury",-73.9802023648825,40.7754794839694,"18-21",20
"2018",4,1,"Injury",-73.920696227986,40.8521410853423,"0-3",2
"2018",4,1,"Injury",-73.8816676011488,40.853348198868,"15-18",17
"2018",4,1,"Injury",-74.0070471270625,40.7037503825421,"9-12",11
"2018",4,1,"Injury",-73.9527123127377,40.7468760120135,"12-15",14
"2018",4,1,"Injury",-73.9379231523878,40.7342486136979,"21-24",23
"2018",4,1,"Injury",-74.2015266159342,40.5262652045927,"9-12",11
"2018",4,1,"Injury",-73.9762876692294,40.7482454202583,"15-18",17
"2018",4,1,"Injury",-73.8259415254986,40.7643506562061,"12-15",14
"2018",4,1,"Injury",-73.9871613288044,40.694961694659,"15-18",17
"2018",4,1,"Injury",-73.9632214938658,40.6298410601507,"6-9",8
"2018",4,1,"Injury",-73.9172591247908,40.7707725260492,"21-24",23
"2018",4,1,"Injury",-73.8143088485704,40.7429737715571,"12-15",14
"2018",4,1,"Injury",-73.9614291698879,40.6616906329757,"21-24",23
"2018",4,1,"Injury",-73.9817908489139,40.5938674548254,"15-18",17
"2018",4,1,"Injury",-73.9652237806796,40.60967439982,"18-21",20
"2018",4,1,"Injury",-73.9126976918387,40.8409301281426,"12-15",14
"2018",4,1,"Injury",-73.9066132502685,40.7453931635801,"18-21",20
"2018",4,1,"Injury",-74.00869902256,40.7423617227083,"21-24",23
"2018",4,1,"Injury",-74.010967136733,40.716302999921,"9-12",11
"2018",4,1,"Injury",-73.9538564910114,40.7102647166136,"18-21",20
"2018",4,1,"Injury",-74.0066499944946,40.6728029489507,"15-18",17
"2018",4,1,"Injury",-73.9675877602258,40.7518944473915,"15-18",17
"2018",4,1,"Injury",-74.0079120609214,40.7236997661033,"12-15",14
"2018",4,1,"Injury",-73.9815599704508,40.7438818823111,"9-12",11
"2018",4,1,"Injury",-73.9557236101233,40.7019457683945,"12-15",14
"2018",4,1,"Injury",-73.9106836444932,40.7583189791023,"18-21",20
"2018",4,1,"Injury",-73.9231328571602,40.7015294474386,"15-18",17
"2018",4,1,"Injury",-73.9618681126853,40.7047866782314,"15-18",17
"2018",4,1,"Injury",-73.9112927363834,40.6393687284087,"18-21",20
"2018",4,1,"Injury",-74.0027864139673,40.7336325075374,"15-18",17
"2018",4,1,"Injury",-73.9533700071294,40.6994045400166,"18-21",20
"2018",4,1,"Injury",-73.9618065878363,40.667681225088,"15-18",17
"2018",4,1,"Injury",-73.8995144964317,40.7409413116868,"9-12",11
"2018",4,1,"Injury",-73.9516085044737,40.7878580381388,"21-24",23
"2018",4,1,"Injury",-73.9835350082879,40.7260527827186,"18-21",20
"2018",4,1,"Injury",-73.901128172748,40.8796289015031,"15-18",17
"2018",4,1,"Injury",-73.9030518772158,40.7753159503455,"21-24",23
"2018",4,1,"Injury",-73.9177607352654,40.6938772933248,"3-6",5
"2018",4,1,"Injury",-73.868292047554,40.7618137153685,"15-18",17
"2018",4,1,"Injury",-73.8856599449617,40.8427104087932,"15-18",17
"2018",4,1,"Injury",-73.9890155939965,40.7365601530335,"15-18",17
"2018",4,1,"Injury",-73.9958435277109,40.7265266429213,"18-21",20
"2018",4,1,"Injury",-73.9880327545585,40.7647371984412,"9-12",11
"2018",4,1,"Injury",-73.9730148728502,40.764278878528,"12-15",14
"2018",4,1,"Injury",-73.9822010345016,40.7746796954159,"15-18",17
"2018",4,1,"Injury",-73.9698858979783,40.7529988480298,"6-9",8
"2018",4,1,"Injury",-73.9396899524534,40.6994557896803,"12-15",14
"2018",4,1,"Injury",-73.9485530052884,40.8239399931978,"18-21",20
"2018",4,1,"Injury",-73.9749147627056,40.7616672688959,"18-21",20
"2018",4,1,"Injury",-73.9778564992007,40.7888815389962,"12-15",14
"2018",4,1,"Injury",-74.0033886832086,40.6345383550084,"15-18",17
"2018",4,1,"Injury",-73.9393345517232,40.8416804581978,"21-24",23
"2018",4,1,"Injury",-73.9803956176913,40.6964434882691,"18-21",20
"2018",4,1,"Injury",-73.8654761097738,40.7202809364922,"12-15",14
"2018",4,1,"Injury",-73.9631012667914,40.6340468255259,"15-18",17
"2018",4,1,"Injury",-73.9347800261639,40.7355539550776,"6-9",8
"2018",4,1,"Injury",-73.9249070675487,40.7067443936291,"3-6",5
"2018",4,1,"Injury",-74.0144555947829,40.7109071519914,"21-24",23
"2018",4,1,"Injury",-73.984797610602,40.6351654850274,"15-18",17
"2018",4,1,"Injury",-73.8635819776853,40.7534906749509,"18-21",20
"2018",4,1,"Injury",-73.9658875167623,40.6074102919541,"9-12",11
"2018",4,1,"Injury",-73.8924838783793,40.8438240827912,"12-15",14
"2018",4,1,"Injury",-73.8623126326208,40.7301164854529,"15-18",17
"2018",4,1,"Injury",-73.9821893978623,40.6786758026732,"12-15",14
"2018",4,1,"Injury",-73.9442233485873,40.7839333063871,"3-6",5
"2018",4,1,"Injury",-74.005912898749,40.7222529485074,"21-24",23
"2018",4,1,"Injury",-73.990674552056,40.6222322456875,"9-12",11
"2018",4,1,"Injury",-73.9647593036391,40.8017416123823,"18-21",20
"2018",4,1,"Injury",-73.8992136297637,40.8586791386224,"18-21",20
"2018",4,1,"Injury",-73.8801772960986,40.6715981425512,"15-18",17
"2018",4,1,"Injury",-73.984595842836,40.7541769411477,"0-3",2
"2018",4,1,"Injury",-74.0005945235912,40.6726184889394,"6-9",8
"2018",4,1,"Injury",-73.990222521669,40.668548096494,"9-12",11
"2018",4,1,"Injury",-73.8898920908617,40.869522182682,"18-21",20
"2018",4,1,"Injury",-73.996973574389,40.6406941034001,"18-21",20
"2018",4,1,"Injury",-73.9907263637267,40.7559504046372,"18-21",20
